who,amount
0x5391d52546b4e8afeb09591605a386bd36219054,544162301332811000000000
0xa533b6772593ce2a4519beed6b7dff0c69f17374,2627022793072654000000000
0x0fe9d0d57d91da9329a0215eee231aab6911261e,14669000000000000000000
0x88a39b052d477cfde47600a7c9950a441ce61cb4,1000000000000000000000
0x6af2c466ad49ec17412c3b51a7cc759cfbddebb9,110000000000000000000000
0x579224938415d56f8616f7583765b7c73c7b0610,226458000000000000000000
0xb7e88e1635ea56b6a404cb4e97cf4fa6c40dcbeb,456605212153289000000000
0x497d6ca44d77e3808cce217bfbb1bce6e7ae2d71,160000000000000000000000
0xa26c2744757a7c7fad021073108d843ece8ba648,308401440303113000000000
0x7136adc702e26c13158284c4b0fcff66fa52c99b,1100000000000000000
0x4d42d04cfde176ccadc86ebaed18dbf248526255,61200000000000000000000
0x484b2eb9c04e5dab1454b1500ce41585753abbbd,1210559910946270000000000
0x39cef71369db73e3df074dcb09cf8df0480eb645,11580000000000000000000
0xbcd96fe2ea923edd3b6c9657a216c6d5574b3ae0,1000000000000000000000000
0x99934615148074b7d4202ae8c371bcaa23b0a843,37000000000001000000000
0x5bd517603b41c872f15b6ae96da6095bcc94ccf1,770000000000000000000000
0x0424e057c2d0bc7e58c75975aaf38bf1e598cd49,19569400000000000000000
0xf0427162e6a4701be0a66e639d156b7eadacb4a6,15700000000000000000000
0x52105c8818daacccfea0fe295f92a7f3d525096a,192800000000000000000000
0x53907b71ee7139d6b515573f870f091dd4fa247e,85302420171290000000000
0x362eae279e50fb03b1c0a0a369c6da6b12a5b919,1000000000000000000
0x453297bf63d36c3678b6ca750793217138f20aa3,22268017313401000000000
0x5b63cec873f98e50062541eb136567f0462bfc54,49975000000000000000000
0x5aed44c8064ae841f52483804463161bdff4a70a,23501032000000000000000
0x32c139e80dee4125f500b51a0365a8522cf352d0,20000000000000000000
0x586970b8fc75f519cfc9675314a11ca36d605a13,29000000000000000000000
0x22b7daf3f356462c196bc99a471d11e1ea0b16b6,16519421462505000000000
0xa9260481fa35bb5e2e300763c469506600d7a980,23152260349951000000000
0xede9129da3340414d172b45cbef924a1b500f6e0,1785000000000000000000
0x53c5d255e5941c86f37dbab0c38c662fe86876ac,120312134000000000000000
0xa233a72ac8572bfe402de54a92bc20620992103c,25963375114075000000000
0xd35dd9cea5b361f7a027df5cb2954ca34814843b,36470038000000000000000
0x33102b455040374610044b31ec477644ee454db8,199200000083833000000000
0xd0bb920e3e90dbafa0b5f260d055de957f089c62,841000000000000000000000
0x0bc289463b21be0f610d0d6cb4b8a9e679b68c15,374572167954978000000000
0xedb7014286f9711bec29fcb8e329d7f235e282fe,286700000000000000000000
0xcfc49d2515ea12a059ab4b0f9f53bb2fc731a536,2449400000000000000000000
0x2cd65e30c25f345f667d7a7cf341e643156fb129,26726000734008000000000
0x52a99cc5cb2925104648e9fcdf8625e341fb348c,1000000000000000000000000
0x93b5ae94126f437d401573822107e42675c96529,642000000000000000000000
0x80b232d60d6b680a5aa9d09ad3af663f1604507e,10000000000000000000000
0x3f426e5b88bf470a05a76d6639c5829e999084a4,37924579359397000000000
0x8d1556fc392aa1d921da04fd0a7ae2f561f6a8b7,6990000000000000000000
0xc557b06f04f12026c54ec679e37cc5733e5c9418,32000000000000000000000
0xbc6e0fbd9c9854fede1a7d7b218da852a364a942,108876530320398000000000
0x53b5405bd56535472b224065c55be7a3d3f16e98,321752000000000000000000
0x29f3255084f0b26f0245686ebd3cc906585ac5a5,80495756853864000000000
0xa0367bcc3dfb279a234c69d27c323bb09f989b98,28500000000000000000000
0xe853955ebb69f9744258a5554b4fda7b7d502105,1053500000000000000000000
0x0533916aa9221ce7b112c7d88083c782ec42ce5d,1400000000000000000000
0x65f9880279b5301f461b0f8d2a665787e779fa35,400220386370371000000000
0x7d0caefbe8a6f66aea68389f8cbff9052acd8fd7,780800000000000000000
0x9afa35293d27223b1826c93d4797e8441e135fbe,124850000000000000000000
0x149a0bb4c9988c8f305944f6926363d91a054d8b,237000652388033000000000
0xdddf0f8018c0b83f117debdd98d57e0f54a77aa7,4492552246485025000000000
0xd3c156703591d155ee5002977cd0182b06e7172d,45773844883200000000000
0x54bbcc5972643028f41b984837181ad883f82cff,190000000000000000000
0xbafaba26d84f48f6e60af5f71ec747b864efd53c,223529915011029000000000
0x11111ecab79526a489f5dc7e71510237ccb02ac8,106000000000000000000000
0x9ae643f37fd8b5a754949905d912de06e4a5a04b,121837000000000000000000
0x51c3be801995abe6d510d4acd6480322a8fe26ba,231720066074597000000000
0x9e6d8f604f0710e91148b8be62efa2f0d0aa6fdb,3500110000000000000000000
0xc940319750b62d1638ee78e27b3eccd2c4857a07,2000000000000000000000
0x67ba4867a7d80080e6443eebfbb27f90b21c25d8,9000000000000000000000
0x6ed5b4a55f294ed175a51f049d911b8c22b60079,2408635777740000000000
0xe784d95cbda57cc9a339a9259aba525a8bacfc68,450000000000000000000
0x0f25837044826d0d20a6f0a2b08ffe924e2d012f,130950491881200000000000
0x5346afb94c08ac53dc8a18aa318cf0383826ed68,2000000000000000000
0xa530c67bfb7234748ca682e02f8310d5e372f4ae,1047000000000000000000000
0x39f821e9903460062022e9d6f359bbca85d9836d,17950000000000000000000
0x5adbb07b8054cee82294e43688ab059510f5e900,1221506439640257000000000
0x91310ec1dec7f1a46bf7aa01f42e00cf61cfa055,83000000000000000000
0x7b136c96e73a65c3a9085edf6e4b77e75a8ff744,667000000000000000000000
0x4de51875c1a58799a0de58fc1049e9c4a83d7ad0,17936000000000000000000
0x892a59e8e12c3f85c8108f9b14c84f8ae6c56d32,1174000000000000000000000
0x1ade16f938281fbff2bc8fb6c3f537178f6d76b5,269097709702676000000000
0xd4ad220e09fb7c7663af22dabd02f1c303b2ad39,662000000000000000000000
0x688f17dcdbdf386e1fe2062b66fe44eef909220b,38233000000000000000000
0xa68a9bc8bef09ff96f2afc22efd4ec29140a8c59,15000000000000000000000
0x6f5b595409d68de19f6c782030647f2d11d942e7,3130000000000000000000000
0x4d664d4ca15e968212ac6ef96a3e4f21aa0bca75,99749000123758000000000
0xbf5dfc355d21ae88c80fa15e84e7c0287fbcd328,67350507367693000000000
0x5bf50621d9811ad5b0abe63d32361251ba57279b,1000000000000000000000
0x1e030e342543b463f31668b946c13b09c86c6a1b,2000000000000000000000
0x3ec5b42376bfbe988cc619a0acfe68049d4fb9bc,1600000000000000000000
0x873c030d79bdcc2515c45cd1cce63a52872c7d02,107000000000000000000
0x081cbab52e2dbcd52f441c7ae9ad2a3be42e2284,1000000000000000000000000
0x55c3518c1037d05aeac82cb71b2730dd6ce7d772,185000000000000000000000
0xc49f2f72d1e59e5f52d13e1c86f563d85b3db1fd,660000000000000000000
0xb880adfd4599e7684d9049e232ad8a88254cba64,148300000000000000000000
0x86e813231678a1b34d72bc03931bc749a06bd40d,318000000000000000000000
0x6a4535fa9e16eb3c9102fc59e91102b1643248c8,546000000000000000000000
0x2af277330e72b04ed70b2173e15ccebc9fc55585,88836000000000000000000
0x49da4690c74ad5066beb550b06579dd8a4944964,38500618332123000000000
0x83822f68269e618ddb98d13c5b382332884dbbe8,25555000000000000000000
0x151e8ac2720e1d34708e0ac84239acf3e6a15f2a,55300000000000000000000
0xc5a214c78f82a3117d204cb8e3bc5c9b3ae97e97,9600000000000000000000
0x4c69050267e0311e4a97e3f7f19ead544feda422,9754546980703000000000
0xd3916dcd64ba72fc86e0374c526f1f4b13d4af73,42552000000000000000000
0x6e9dcc05c020172e35aaa8f394cf414ef8f23cf6,313556720290474000000000
0x2369ce21d3d4e8494e6280f21b33fb9374216ab3,484710000000000000000000
0x347b00dfb656ca4804819fa6035177910eac3e27,462124822378274000000000
0xa9c124dd74d0fed6a7f6bfbcefbd5703e853bcf3,47325000000000000000000
0xb5727469dfcfdbdcd9592eb1bb3bdcbc50a9da05,479531071302133000000000
0x278bd76ef225eb7c72155251a7071a6567ba4bd4,39400000000000000000000
0x6e201fe455c368dad14a70cac54e63191705af8a,56280000000000000000000
0xe2a238e4c6cbef7483199df5b82e112fdac21da7,7500000000000000000000
0x291f0a03550d33d449046e64c535b14e4dc07516,1156000000000000000000000
0x103152b1fe48c9ea3edcbbdb028e8e8498040bc5,100000000000000000000
0xb4a488b072b9d75909d7a7c42da8e03e43e40ac3,94800000000000000000000
0x37321e41fcd153a4d9233f478441fd07ac030fc7,27800000000000000000000
0x18c30cc8b8411f35f5fc1b5ea3f76567afd61aa5,1649000000000000000000000
0x1be8ce85d5763e67b37a0817fd99a33ce9b83800,1489310000000000000000000
0xa1264689beb901126c8c15dc08d8d435aa2dee4e,2121480004260000000000
0x2d831cb8963ec6ba7ac09593359a4beb59b7b891,14420000000000000000000
0x495833d72cb1c78c5f53e0fbafdbe18e012b2482,59607899020112000000000
0x0def9b4811e4c4e9da5acf82d421c97b5e9c152f,340000000000000000000
0x444f5906249a182cebe41f07d47897afa1cf7964,2410000000000000000000000
0x4b890dc59b89537f3e472ac927f7ebeb81616d2f,42803000000000000000000
0xfa5727be643dba6599fc7f812fe60da3264a8205,1000000000000000000
0x4586abb5c8ed8a6917131fa4db4ce4c78f800e4c,51350000000000000000000
0x5781ba401cd4540cf6d4a56af297884030131949,95000000000000000000000
0xf99760b9385c009ad7c741038e1de583a941711e,37182000000000000000000
0xac714e5088aa4534f1257e2be2110c7e5ac64b02,68320000000000000000000
0xefb73e47099485c72b7678cb59fb0da7dacf173f,401369043763142000000000
0xf32a403a1dc01eb44b6aad0ff1c31aaff62bce30,586446934433735000000000
0x5ddb47b33ef2cbbd1ddef13763be178ac20967c0,213709999883833000000000
0x05908bda450cd7a134928b1fcc07527e9b95b7e5,590000000000000000000000
0x5ebdfe236a8a75cc379ac2ad8cd754ee38297477,1330000000000000000000
0x9007182b4223fe90cdd00a4b3353aa67a230a735,157241000887177000000000
0xecff33461f6fa07f62bf7619ad1ccb023de6833c,999900000000000000000000
0xcc3876120c2dfaf9c404c7c9a9b99b32ffbcf6b4,650000000000000000000
0x853b3c155ce9f58d53d8361ec200274d11071398,158820000000000000000000
0x4160478bb15e98815697298e114ff79aa76d002d,45935062038534000000000
0x00205fdac4d4887de33df1ad324f65e8277508a1,93550000000000000000000
0x06052679e8ec2017a6b8e9563a47e73149aeedac,100001001000000000000000
0x003ececc24694ba39f149b445a7f84bfe715d9d2,19000000000000000000000
0x29eceeafdfff73e125c2fb93cde3e6bb6f1b602c,31741339142060000000000
0x2cdc001ea87149210328d292cc84c250b4995dc2,216914376680402000000000
0x615e1690dfe1fe7ca505d19c0ca9b2c4881f2bbe,3845000000000000000000
0xeb965ad19588f48f805465d25c6ae0aa60a46398,121000000000000000000000
0x9b4861e73bd3b4bfb1b26fc288a41e7d5271d8a1,1044000000000000000000
0x654535cf96bd6b97107701eba5ee123a97fe3430,68224205739973000000000
0xfb96f9c227a825a407d29cedb43e663d555ce369,11100000000000000000000
0x9695b9605abda2ac9ccab701d02332aedaac6721,63700000000000000000000
0xe4a9a79d776f375a0de93c7335e8013dbdc4f587,15000000000000000000
0xb34cf4a5854b38e9b80552d3b5a7a2aaae37419f,35000000000000000000
0x178d8546c5f78e01133858958355b06ec3406a1a,310699000000000000000000
0x8496ab98601f4200f0617eb5c634761cdfc1fe84,27200000000000000000000
0xb5540caf9cce89b7da1f26a4cf54cff48853ae00,2000092185712203000000000
0x577d2186e4693546b46dcee5f4ae89724fcc4f0c,401650000000000000000000
0xbca4ad845f0fc316de295dacb033a7ef2902ed0e,411000000000000000000000
0x7c1fc7e29b62540f092d73b7ef9fa9558d4df8f2,3249026025574223000000000
0x9cf97a207a0775c6c65f708e988b482d6440e41b,4906000000000000000000
0xacc87388e55ff12bea590c5608069a90d3f1606a,3045000000000000000000000
0xdfca71d461cfca5f0cd0960f753fa31ef4cf9f52,19000000000000000000000
0xa767f06faed20d35db46247e3681fede7ca70196,12199760000120000000000
0x248e8d953dacd5ad20dbca5c9c0697321958a90a,79517067100000000000000
0x4fac709cc2d0bf3ebba37e908e1693f6413738c0,265000501521797000000000
0x726277fa11635f0d50fd36e021219b4660225fb9,734072911290505000000000
0x7a4510d033986af688a0a8a9ef114d07a7b2a577,37473175447316000000000
0xc1c3d0cd8c23bdec19b7f8d2601cc3b3b35c2629,3782065000000000000000000
0xae9dc6a768bb39f376ee9526b98ef0dbc13f313d,84020000000000000000000
0x86274cd9cb1890776c942001dd49c2625e8af8dc,57350673815000000000000
0x6fad4e7cd7fd66757f8e0a3b8227116377dc2c9c,235565772577706000000000
0xc4be38e6cd90977059a2e9632fa5121017f6528e,2888380534000000000000
0xe7814ff277cd51390ee818c930e7ce40d2824260,53000000000000000000
0xa02f873cc0cc3c573c3512672164d9e723c8d699,87390000000000000000000
0x6cc944c7ac0b9307ff56e0a42317ba8591b2d97b,9500000000000000000000
0x1ec8f94b0ef0dc6a9ff923dfdf2523f4456cdffd,15815000000000000000000
0x80fb953a07439353f6e5d07249cb13dab10ed7f2,57573000000000000000000
0x2f3929ae88944c5de0c32d4195ccf3f4475d33f8,12150000000000000000000
0x19719dc01be53ef10dfdc491fc0ad2feab4b1fcd,162130804780057000000000
0x819833b76649ef57d84c2ae667c81ee34da9b512,5121500000000000000000
0x33bd8d5a4f40285df90694ccb29d6f5859c3977e,54000000000000000000000
0x7f382ed964cb464931938cb8cf6a7babaff72e90,198924065755375000000000
0x87d9c50b3e774536250f1aba2ab38c54268a18d8,36700000000000000000000
0xcdcbc6228bf11984e240687c59a4c01aadbe7ce3,443759450304713000000000
0xc250a5937cb1fdeeceb82da0fbfb4e0ada3257b1,426248933326096000000000
0xb62d0f26cee350c515191a53b6531cfc5ba323f9,45320824449407000000000
0x181429c49e12d2ae8d38606704797e450d52e2ba,9200000000000000000000
0x73c47f0bd5ff1b60a302ed2926394411dcfacbef,49520000000000000000000
0xafab48cd70e6bc151c177ec95473213911f161bb,2498000000000000000000
0x984cfc43f7081613afe6139ff1d533b7b5e0e025,967000000000000000000000
0xfa46365cd8c1fcb64c50840eea25acfcad0791f1,8092725007689257000000000
0x851d0b422a47d44650ee247f6cd6a6e37331d94c,550000000000000000000
0x57b4c9dce17c88423f0f96a6fec291d44017fd57,59236000000000000000000
0xa05c32ace8d81a7f16559b310b17f59be105f9dd,620110169771468000000000
0x3e25247cff03f99a7d83b28f207112234fee73a6,170000000000000000000000
0x0cd3f580ee47ecb18930c81bd8ab2b539b4ce3b2,9100000000000000000000
0x83136f7e8c65dda9dc156c0bacb2e0fff82e56f9,1616509000000000000000000
0xeda7964994614469d6736dd2dad0f3c5212af1d2,10000000000000000000
0x15f4e8fefc9444218bed052b5ce3ca9b4dd0718a,700000000000000000000
0x0ec1daea7f40bce5c522c7458596abb3092ff9e2,20619561683107000000000
0x4545bebf52d8434709462a44c6c331dca45462d9,1219970000000000000000000
0x6328e811a291b6424a0c858526d46fff7c46d647,29555928200000000000000
0x310eb062f52120e18f2a096e7e9ec07c8116be25,12000000000000000000000
0x97de953cde13fd813ac6bf8e3ad8735cc18a74b7,3045312670000000000000000
0xc5f04d5d55065f3e34945a59ee0c7eb2656aa07c,203000000000000000000000
0xf8264832b8e3f5bdb01be131b91f271208ca0865,272368756171467000000000
0xd4e3c6723e0e6dc256b858871aa2a76cd1d92f52,28888000000000000000000
0xe7f4dbab83e7bc844b3c196dbb32382d1a7e0142,39735697850000000000000
0xc84485f8119723f18182699e73ac942c7456e3c4,198697208230397000000000
0xef67560dec3b262682912342dcd9b46f47071e67,7800000000000000000000
0xbffadc0f1e9f0e91e792f9761c8799373c357013,836748560598222000000000
0x31a0afe966205539269b1d4cf5e4cb580950aa9e,206670000083833000000000
0xdb1715078635238589696cda678c300ac76f0598,452340000000000000000000
0x93613b142517290a52b1843db54000c5f8d0acab,27538000000000000000000
0x9534259d678b1c45a9fe790b147706bdc35bbc4a,180000000000000000000000
0x09509947596530082844c4ca6e6f0c47fb7c05f8,2000000000000000000000
0x2a396aaceaca357071de41ba9821f74edef42664,26479000000000000000000
0x87f0c169d8acc432acdb5e7d0907322c80ec6621,521624642000000000000000
0xa5bff3ac57748a6cda3306d99417d8e5d5c76a5b,161987020000000000000000
0x2c81cce3f18f25f77c2763c6940e53bbe3257415,148475453405191000000000
0x7f1ef5381b032bb0043eaf59d20c65052910dbae,490000000000000000000
0x60db761b4f5444fa8455a5ddb66e5ba841f6e5ed,3550000000000000000000
0xe45fd7bef2736dad2d5620052ca37a9603376aea,1077720000000000000000000
0xbfb7a0f74bfcba87079579fc060fc0afab67a8bf,211308962450000000000000
0x1d685424dd0807dfdfebd7f887b855a875e118f2,691000000000000000000000
0x1c576f735399e48fc50aa3fddd541d2d89584ec0,24232343677037000000000
0x73704220ca663d24cc9e7e3e5dc983d6f27b477a,465000000000000000000000
0x6b76c980ef177f74ff7c515deee874f8550649ef,12200000000000000000000
0xf9d2652bbf716b02bf392b0068b8d4d46290cf27,296000000000000000000000
0x2d80e2a0e3ffdac600e29b04f321eeafa5dadbc7,427838499006077000000000
0x1143b26acc769d50c56bc86f9e9986af390d1bbe,5265058238508000000000
0x8dbe22bbe59d1779e8966ce0ba47cd5debd46e54,46320000000000000000000
0xfe6fc01bf565fa5181df07f9a2113a1f2ff43949,181263303304756000000000
0x5270130b2b7e99ab2ec0a8500b1869fe7ec9b794,1091000000000000000000000
0xdfe243bfc3df05b46b70726718d596c5a61f498e,575837400523967000000000
0x462bac1a935d5053ee3a17ab2d73556a9930ce5a,14900000000000000000000
0x28523f9e8e5694523b6536d5b1123e322a3e554a,20048817960000000000000
0x471862fc58e7cf2346c2a2929899b0184d40e279,110000000000000000000
0x02207e9d8a5d6ebfb7a9af66bb63fabed75064eb,13049285544803000000000
0x14a2a2eb1977e82e2c8258c6c7ac850817b09b9e,101838839431635000000000
0xe89eeb80c94479a04f5a86c113e987b90d5b22c8,210565720506400000000000
0x00cefa72151a53ed99c28080abad20d70b5092c7,2196000000000000000000000
0xd0358eeca4a708224f1594bbaabaf0e071d5132f,2034000000000625000000000
0x96497526150174f946baa57a22558e70e4235517,271600000000000000000000
0x56cad27474b20d72008952a03782d117db31fdd2,10000800000000000000000
0x4443b2230a6ea9acfb35f0aa179ffba6255f3529,428340353178454000000000
0xd164e1a50959dedff7c75725324a1c9d455e4606,2178669948318000000000
0x011e3d8a6146849c628207284f64d35dfa52de06,79895643360661000000000
0xcbb01fbfc80dc4e7242fa5bb25581b6f0b2a503e,4300000000000000000000
0x18a428ce0c31584a21cf8cefdb8849d8013e1994,7316119844689000000000
0xd710b414f8de8dbbcabaa1fd4d44c1fd6aaf18a1,5008000000000000000000000
0x521b0deddd40ee4806eecd75c614fe6dac08ab16,331000000000000000000
0xf3dd20ed69f9da8adf33307f361c4a7567d5dc72,98676584548597000000000
0xeca0116c9dcef5c65e9c9f0d7172c43a9be681ca,340000000000000000000000
0xd3fd621cb2764cd14b615dc084d971871ce1f9e5,109700000000000000000000
0xc1c8f6ef43b39c279417e361969d535f2a20b92e,772714296625890000000000
0xca92755f758611bd0d688f3e84b8308aa7bc57fa,1900000000000000000000
0x1a8900f09aae124ac8621114f812a2ccb869da5f,1050000000000000000000
0xb57ddc186c1afe6be1e05d4f2ec339ff03876c7d,616027342060445000000000
0x281ff8ed6fb8637d8bcbd0450dc791aebb774f0a,3050000000000000000000
0x17dbdff445f9b59f8b1e231e9a499443276cb416,19185000000000000000000
0x0e085f5400177ff12cd455419a477f5e4d4076b0,6475000000000000000000
0x95b1d74bfd043f45e69d45f4c7ce764a6dc27746,20000000000000000000000
0xde3831d8755ec44a5eb61757c9e3198eb7f1f871,20762000000000000000000
0x26e174dc8ff20831eaa75fef12822e371ad662e7,50000000000000000000
0x0d9f693860dced6485ee49581362567e7fa02d33,112187264000000000000000
0x79a8ae72102ec9ef2c48d5ccf851646aaa2e8525,595000000000000000000000
0xa116bf19fdb9e91d5fc400abff91bc485bfe8b29,450000000000000000000
0x68a0e137814cdb50e445824ef6af5a5bf9b8bd8d,2128000000000000000000
0xf1e2d6260a6d14ea89db7f1e901e312a34d23833,1000000000000000000000
0xd6637a1641e24a8ab3c93d4f724938033f51eabf,392397372501657000000000
0x5ff4a620fe2e7ab1a947b7b1be5b1719d3c7f4ca,669000000000000000000
0xc15563cf57aa64e062397aafefe1bd00dd86fff8,2050000000000000000000
0xce2191a070d9f9bf7912954f0117c0013e82ee47,178000000000000000000000
0x5d21ec711d3740f21e48d84152e5ca2eb066bbaa,3800963160282822000000000
0xae79a6beaa13e6bb8e142b6115e123038274aae9,5016530759821000000000
0x0cf776d57e0223f47ed3a101927bb78d41ad8a13,213294000000000000000000
0x90b1162aad277cf3de9b5df69719bea1793d0892,209761232208237000000000
0xf15d35d68e67cd2fd6e6fe9268cf210ee45c677d,69340000000000000000000
0xd9b8954ce0970c29a7c65b32babc810ac19cccfe,1598126649004273000000000
0x3c233c71e27a7de424192a9ebc843665c6ce18bb,750000000000000000000000
0x14f8680954cd0b4f31111aebf3b2e20e953aac5d,306235000000000000000000
0x015ec1fa097ece8cadb1fcb8fafdd3b953b02e49,56566831887594000000000
0x5dd68958e07cec3f65489db8983ad737c37e0646,2304990342292187000000000
0x1472dcfde6312b9306be95ac98cd59a4e1f39b72,5644360175374099000000000
0x598f32d09a13a095b472066c7c77165aff45fe43,32150000000000000000000
0xf819852c81f6ae73c84143cc71b60949d927b65c,11594000000000000000000
0x038baf880ab8087046c467bab5447df99416bb08,248525000000000000000000
0x96bef12ef51c33df12a6dd137e687ea316f93091,10750000000000000000000
0x0dc5be10ec62a3ea25aa5843d2130e89d6227433,1001645199427860000000000
0x1da7ea5bd73fd7210909aa81c3b9d9a19b80cb16,66447790000000000000000
0x530cafdc90c5353c6654999cbdb16ab14af1fcc4,557929000000000000000000
0x0f6150957a2eaee017ec52e2cbcba56854d08d2a,1179900000000000000000000
0xb7ae3beb06dd402962cef689e7fc6d025ea1028c,189500000000000000000000
0xe12262a16b4796f9b80865af694a9b11f5403905,84747434168507000000000
0x193cd2fb8a6610d2e6cc797890ee430de92e5b26,526460618132518000000000
0xae996ffd15a4d84eff252f3f9e8a01fc0bd72429,119000000000000000000000
0x6ab5d3e5069326ff4601e77c3651f0c216d7e036,400000000000000000000000
0x3e677a06cb0b356216f7aadf8d81ca9f5c0754c2,147831213341208000000000
0xcdee11332606f67b34ae210f5dd933f5e37c88eb,41600000000000000000000
0x850c3f267fdb0d9a1a93354ccc107a2d08c0d4cd,5000000000000000000
0x477d83525f4edef065d59bb631ee836cb06329ab,98000000000000000000000
0x13783f40743729a5180a200a07dd8c6c0ea14bb6,489716400493065000000000
0xb8f97a413c52b9d74b4afc211f84848c0d2b43d4,537195826416919000000000
0x5e2ea6f2d48fb282cb71f71151ca678526fea8cc,4000000000000000000000
0x50eab6fcdca2f35a1dc33692d896624c5f9ffb05,157961234779120000000000
0x9c5933b31da8b545261d6a35cfe556255ca2e853,14059000000000000000000
0xb65ce9c3f7e627f7edb74f2d63d80f73adc621b3,519000000000000000000000
0xa07f40cd0d7af750a2f5236e7884a305afaab789,45938000000000000000000
0x147bf8d42736f4eb6a518ad4296be62c18ee07f8,3500000000000000000000
0x7302333e1d5d4e14cf0ed162d5f5796634616dc2,10000000000000000000000000
0x53d64776e99226cf8d41dea1bd5740316f1e0c0d,920428435220000000000
0x795c4f87a2066470679111b5b6fe8f247734ea31,2000000000000000000
0x05fe6c2e4bda41f00f24c6b449734c2415fdcda9,815000000000000000000000
0xb25165e01a7d74b72794855404a9a422c2b97426,151390000000000000000000
0x5b2bc1809302238ac65ed9bb824437a4a6b979a5,988196212946822000000000
0xa5bb292801bd357cd8f19e47fd4d44deb7396bd4,1472603978335102000000000
0x07a6d58cac8d98af26508635815ce1e56458c5a2,2248788894679857000000000
0x37b1a9af9ac1492ddd0cc15248bac9df40c9f495,902000000000000000000
0xf1670877bb06df4f0d74d50153dc4e4ed83c46ed,2425748868844846000000000
0x67131485a916b02f50006d01cc82b93d2778dc65,3615000000000000000000000
0x857b5b7999c1e195221eab4f5f579ef42a06a454,461400000000000000000000
0x63837d962e53ad465593244849baf24c880e9da8,88935529437845000000000
0xa45f9b4180a803e2c44050083c8e9bc164d273ca,54175055851749000000000
0x39331d3d008ae22ca71cc37d8ed89dc01a3dcc13,3394224268514895000000000
0x9fa44ea6483d70e99c6b3c402596edf56fd7882c,186378717000000000000000
0x0e94f579ced169c40b5562db55472943a4157727,303970000000000000000000
0x8c2f4f24346e633e82bc6ec87a6eb6d664203fff,513640000000000000000000
0xe178ae2ee58f7c85fee8354b1272c5e6ffc41161,592662384894326000000000
0x5e32bb66a18e5cdd2d7b220d428261e5f6079cff,3500000000000000000000
0xf8a22b371161d63b1a17f0aace7a953df3ebed80,1333988099585000000000
0xd8621accd0b36fdaaf52051289b072e836fff3c2,58000000000000000000000
0xa1c12e9cc1521fa15c58b60d3eacf6c63786c001,527570000000000000000000
0x063ee592f57d9d0762b35d316c4b71fba01302c8,80639000000000000000000
0x23b1f02ac08d722e6eacfca220c88ae1d03be7b2,4778808009596000000000
0x1792e707c7276b804a1a64a5e0c661a5899b29af,465891000000000000000000
0x69878b0673040091941d3f736803c99070a1f6cd,276743630198530000000000
0x54b36c1e5e22a985c3673d88c5a1ab8c5ed61399,164006830679949000000000
0xd41f35b0eb9acc747ed2a603a06a45a2aa48e028,199200000083833000000000
0x25fffa710cbe44d816d901de27b199ff690d5614,9082000000000000000000
0xe5efcfadb91990c1a4c6dec3a6cda4096a213e50,1677197040547904000000000
0xbc49bdddd4337895a8b913d30b6f29088a8bfb60,385815286437173000000000
0x186b16e6c7685915e0a06495adb37b8dffddd99e,2209940002530000000000
0x2ab006819d56236a827a4799a93cc0f4474ec577,577800000000000000000000
0x9c047db97bea96b207c9b17b8cf8a28e7a8b0f82,274984952000000000000000
